CustomerID,Segment,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Country
14117,Hibernating,144,1,90.0,90.0,,3,0,United Kingdom
14118,Hibernating,429,1,458.45,458.45,,15,0,United Kingdom
14119,Hibernating,376,2,183.37,91.68,,11,342,United Kingdom
14121,New Customers,4,4,2780.15,695.04,9.4,148,56,United Kingdom
14122,Hibernating,406,3,362.42,120.81,156.5,12,331,United Kingdom
14123,Hibernating,733,1,436.18,436.18,,24,0,United Kingdom
14124,Hibernating,84,1,419.58,419.58,,4,0,United Kingdom
14125,New Customers,11,3,2740.43,913.48,16.0,159,67,United Kingdom
14126,New Customers,8,4,1172.46,293.12,203.9,37,436,United Kingdom
14127,At Risk,123,6,1900.08,316.68,41.2,96,302,United Kingdom
14128,New Customers,61,3,924.21,308.07,50.5,50,490,United Kingdom
14129,Champions,2,9,2591.34,287.93,54.0,40,577,United Kingdom
14130,At Risk,319,4,1882.67,470.67,123.6,189,408,United Kingdom
14131,Hibernating,649,1,187.87,187.87,,45,0,United Kingdom
14132,Champions,2,11,3586.03,326.0,6.9,100,181,United Kingdom
14133,At Risk,130,4,911.14,227.78,171.0,33,603,United Kingdom
14134,At Risk,383,15,11123.35,741.56,26.4,130,347,United Kingdom
14135,Champions,2,24,9643.92,401.83,32.3,138,736,United Kingdom
14136,At Risk,401,5,1570.81,314.16,45.5,86,331,United Kingdom
14137,Hibernating,696,1,332.7,332.7,,11,0,United Kingdom
14138,New Customers,2,2,982.38,491.19,,40,62,United Kingdom
14139,New Customers,46,4,1086.8,271.7,197.2,48,496,United Kingdom
14140,New Customers,4,2,935.05,467.52,,60,27,United Kingdom
14141,New Customers,3,4,915.13,228.78,17.6,27,102,United Kingdom
14142,Hibernating,373,2,983.15,491.58,,42,273,United Kingdom
14143,Hibernating,134,1,115.8,115.8,,7,0,United Kingdom
14144,Hibernating,486,1,30.6,30.6,,1,0,United Kingdom
14145,Champions,47,7,7600.05,1085.72,73.7,11,564,United Kingdom
14146,Champions,9,12,9450.3,787.52,63.9,337,686,United Kingdom
14147,At Risk,78,9,2590.2,287.8,68.9,24,562,United Kingdom
14148,Hibernating,234,2,466.29,233.14,,15,180,United Kingdom
14149,Hibernating,221,1,446.62,446.62,,28,0,United Kingdom
14150,New Customers,36,2,658.64,329.32,,23,324,United Kingdom
14151,Hibernating,673,2,679.45,339.72,,44,43,United Kingdom
14152,At Risk,75,7,1997.34,285.33,64.3,104,583,United Kingdom
14153,Hibernating,483,1,233.4,233.4,,17,0,United Kingdom
14154,At Risk,239,8,6460.7,807.59,65.7,236,456,United Kingdom
14155,Hibernating,266,1,118.75,118.75,,6,0,United Kingdom
14156,Champions,10,144,303578.63,2108.18,6.1,1443,728,EIRE
14157,New Customers,20,5,1002.78,200.56,95.5,75,626,United Kingdom
14158,New Customers,40,1,507.66,507.66,,41,0,United Kingdom
14159,Champions,20,20,7926.79,396.34,33.1,705,717,United Kingdom
14160,At Risk,610,7,8421.47,1203.07,2.5,80,88,United Kingdom
14161,At Risk,216,7,3318.88,474.13,31.4,202,510,United Kingdom
14162,Hibernating,174,2,289.36,144.68,,25,118,United Kingdom
14163,At Risk,87,5,2594.62,518.92,75.2,42,374,United Kingdom
14164,At Risk,71,2,1631.77,815.88,,28,10,United Kingdom
14165,Hibernating,276,1,122.54,122.54,,23,0,United Kingdom
14166,Hibernating,505,2,256.85,128.43,,39,121,United Kingdom
14167,At Risk,39,8,1296.49,162.06,26.8,48,641,United Kingdom
14168,Hibernating,421,2,370.45,185.22,,11,143,United Kingdom
14169,Hibernating,431,2,616.03,308.02,,49,13,United Kingdom
14170,Hibernating,375,3,597.33,199.11,4.0,123,19,United Kingdom
14171,Hibernating,98,2,498.79,249.4,,61,632,United Kingdom
14172,Hibernating,605,3,402.72,134.24,14.5,38,37,United Kingdom
14173,New Customers,11,6,586.0,97.67,150.9,30,719,United Kingdom
14174,New Customers,33,1,134.46,134.46,,26,0,United Kingdom
14175,Champions,60,8,7678.88,959.86,38.7,237,568,United Kingdom
14176,At Risk,297,5,916.01,183.2,15.4,33,83,United Kingdom
14177,At Risk,86,13,2229.34,171.49,64.1,141,565,United Kingdom
14178,New Customers,9,7,1600.93,228.7,11.1,190,173,United Kingdom
14179,New Customers,41,2,719.78,359.89,,135,11,United Kingdom
14180,Champions,11,33,6319.25,191.49,9.0,125,537,United Kingdom
14181,Hibernating,411,2,310.55,155.28,,48,151,United Kingdom
14182,At Risk,444,4,678.77,169.69,12.3,42,152,United Kingdom
14183,Hibernating,411,2,286.29,143.15,,27,69,United Kingdom
14184,New Customers,67,1,452.89,452.89,,24,0,United Kingdom
14185,Hibernating,331,1,197.65,197.65,,3,0,United Kingdom
14186,At Risk,427,5,1550.63,310.13,24.2,75,217,United Kingdom
14187,Hibernating,474,1,123.5,123.5,,8,0,United Kingdom
14188,At Risk,31,6,2054.36,342.39,21.4,34,279,United Kingdom
14189,Champions,2,16,5814.39,363.4,13.5,199,386,United Kingdom
14190,Hibernating,666,1,79.9,79.9,,1,0,United Kingdom
14191,Champions,2,15,4817.66,321.18,88.1,147,726,United Kingdom
14192,Hibernating,388,1,293.74,293.74,,14,0,United Kingdom
14193,At Risk,68,3,1210.19,403.4,37.5,49,328,United Kingdom
14194,Champions,5,36,18670.59,518.63,21.1,432,697,United Kingdom
14195,At Risk,202,6,2615.6,435.93,67.9,10,432,United Kingdom
14196,Hibernating,107,1,335.52,335.52,,6,0,United Kingdom
14197,Hibernating,411,1,390.05,390.05,,20,0,United Kingdom
14198,Champions,18,9,1569.73,174.41,35.8,58,685,United Kingdom
14199,At Risk,218,4,1091.7,272.92,79.8,15,312,United Kingdom
14200,Hibernating,617,1,379.2,379.2,,21,0,United Kingdom
14201,At Risk,60,10,1193.54,119.35,48.4,47,528,United Kingdom
14202,At Risk,381,3,847.76,282.59,53.5,27,243,United Kingdom
14203,Hibernating,397,1,339.34,339.34,,16,0,United Kingdom
14204,New Customers,2,4,1062.96,265.74,128.7,186,735,United Kingdom
14205,Champions,17,9,2414.2,268.24,73.3,79,625,United Kingdom
14206,At Risk,239,3,1185.01,395.0,67.5,62,163,United Kingdom
14207,Hibernating,688,1,157.8,157.8,,2,0,United Kingdom
14208,New Customers,95,2,567.05,283.52,,34,456,United Kingdom
14209,Champions,11,15,4993.27,332.88,24.5,133,675,United Kingdom
14210,Champions,106,16,5861.52,366.34,23.8,143,597,United Kingdom
14211,Champions,53,18,4402.29,244.57,37.6,155,677,United Kingdom
14212,At Risk,90,2,2190.14,1095.07,,18,356,United Kingdom
14213,Hibernating,405,1,1192.2,1192.2,,5,0,United Kingdom
14214,New Customers,31,5,1004.38,200.88,44.8,64,246,United Kingdom
14215,Champions,12,9,3416.33,379.59,60.4,167,720,United Kingdom
14216,New Customers,3,5,2150.04,430.01,158.5,65,410,United Kingdom
14217,Champions,2,23,3416.89,148.56,17.3,122,525,United Kingdom
14218,New Customers,43,1,169.48,169.48,,12,0,United Kingdom
14219,New Customers,4,3,633.83,211.28,160.5,39,489,United Kingdom
14220,At Risk,247,4,1515.0,378.75,84.5,26,321,United Kingdom
14221,Champions,42,17,6517.49,383.38,36.2,166,569,United Kingdom
14222,Hibernating,177,1,683.17,683.17,,41,0,United Kingdom
14223,At Risk,92,3,991.13,330.38,21.0,50,171,United Kingdom
14224,At Risk,110,9,1897.9,210.88,25.5,189,433,United Kingdom
14225,At Risk,435,4,2037.02,509.26,28.5,70,261,United Kingdom
14226,At Risk,29,6,3002.53,500.42,63.6,89,412,United Kingdom
14227,Champions,26,15,6366.16,424.41,48.2,245,643,United Kingdom
14228,Hibernating,438,3,745.5,248.5,29.5,38,108,United Kingdom
14229,At Risk,52,7,2594.04,370.58,78.7,41,419,United Kingdom
14230,At Risk,436,3,979.8,326.6,56.5,27,112,United Kingdom
14231,At Risk,184,4,1235.62,308.9,51.7,66,267,United Kingdom
14232,At Risk,43,5,2048.07,409.61,22.2,81,221,United Kingdom
14233,At Risk,49,7,2904.27,414.9,54.1,42,594,United Kingdom
14234,New Customers,22,4,775.46,193.86,2.9,122,35,United Kingdom
14235,At Risk,75,9,4717.99,524.22,70.6,107,544,United Kingdom
14236,At Risk,81,5,1744.64,348.93,107.6,39,424,United Kingdom
14237,Hibernating,373,2,632.14,316.07,,26,217,United Kingdom
14238,Hibernating,326,3,434.23,144.74,132.0,13,408,United Kingdom
14239,Champions,43,21,4263.17,203.01,26.0,97,691,United Kingdom
14240,New Customers,30,3,1247.49,415.83,1.5,46,393,United Kingdom
14241,Hibernating,184,2,333.7,166.85,,12,512,United Kingdom
14242,Hibernating,235,2,280.55,140.27,,13,91,United Kingdom
14243,Champions,9,17,7431.05,437.12,17.3,235,467,United Kingdom
14244,Hibernating,661,1,366.42,366.42,,16,0,United Kingdom
14245,At Risk,220,2,1693.45,846.72,,107,43,United Kingdom
14246,At Risk,111,3,1474.06,491.35,40.5,57,135,United Kingdom
14247,At Risk,278,5,772.66,154.53,37.8,82,273,United Kingdom
14248,At Risk,318,3,1032.95,344.32,42.5,41,197,United Kingdom
14249,At Risk,411,12,5625.46,468.79,27.3,177,268,United Kingdom
14250,New Customers,7,3,1904.05,634.68,41.0,94,82,United Kingdom
14251,Champions,2,5,2879.7,575.94,15.2,37,55,United Kingdom
14252,Hibernating,381,1,350.99,350.99,,10,0,United Kingdom
14253,Hibernating,493,2,363.4,181.7,,11,129,United Kingdom
14254,Hibernating,433,1,601.03,601.03,,23,0,United Kingdom
14256,At Risk,260,5,2473.99,494.8,72.6,100,434,United Kingdom
14257,Champions,64,9,5954.45,661.61,41.1,167,584,United Kingdom
14258,Champions,9,25,32051.34,1282.05,19.1,97,726,United Kingdom
14259,Hibernating,142,1,120.0,120.0,,5,0,United Kingdom
14260,At Risk,471,3,824.28,274.76,38.5,50,77,United Kingdom
14261,New Customers,51,2,1163.45,581.72,,52,27,United Kingdom
14262,Champions,8,8,2618.23,327.28,23.9,87,232,United Kingdom
14263,Hibernating,423,1,322.93,322.93,,16,0,United Kingdom
14264,At Risk,155,6,1517.36,252.89,33.5,59,456,United Kingdom
14265,At Risk,109,4,1373.35,343.34,113.9,74,502,Unspecified
14266,Hibernating,428,1,40.56,40.56,,1,0,United Kingdom
14267,At Risk,163,3,1516.24,505.41,49.0,25,97,United Kingdom
14268,Hibernating,471,1,354.85,354.85,,19,0,United Kingdom
14269,Hibernating,439,1,295.73,295.73,,16,0,United Kingdom
14270,Hibernating,332,1,492.65,492.65,,29,0,United Kingdom
14271,Hibernating,226,2,219.13,109.56,,38,183,United Kingdom
14272,At Risk,74,4,920.81,230.2,117.8,62,508,United Kingdom
14273,New Customers,51,4,559.97,139.99,27.4,22,190,United Kingdom
14274,Hibernating,686,1,256.6,256.6,,15,0,United Kingdom
14275,At Risk,396,6,1189.38,198.23,32.7,14,211,United Kingdom
14276,At Risk,99,7,2102.68,300.38,52.9,75,561,United Kingdom
14277,Champions,15,8,16817.36,2102.17,75.5,332,710,France
14278,Hibernating,410,1,205.83,205.83,,13,0,United Kingdom
14279,Hibernating,521,2,191.86,95.93,,3,160,United Kingdom
14280,Hibernating,197,1,134.04,134.04,,8,0,United Kingdom
14281,Hibernating,408,1,245.15,245.15,,7,0,United Kingdom
14282,Champions,3,25,7849.66,313.99,25.6,100,659,United Kingdom
14283,At Risk,463,4,628.44,157.11,23.5,36,106,United Kingdom
14284,New Customers,31,3,1299.65,433.22,255.5,59,622,United Kingdom
14285,Champions,21,8,3284.42,410.55,100.3,48,710,United Kingdom
14286,Champions,24,7,8479.76,1211.39,87.1,270,712,United Kingdom
14287,New Customers,8,3,176.63,58.88,95.0,9,190,United Kingdom
14288,Hibernating,213,1,426.6,426.6,,16,0,United Kingdom
14289,New Customers,9,6,911.26,151.88,35.9,33,280,United Kingdom
14290,Champions,11,8,4516.56,564.57,99.6,120,720,United Kingdom
14291,Champions,2,23,7904.1,343.66,34.4,241,728,United Kingdom
14292,Champions,8,16,9226.25,576.64,37.1,120,623,United Kingdom
14293,Champions,3,9,3267.93,363.1,98.4,88,726,United Kingdom
14294,Hibernating,407,1,375.34,375.34,,23,0,United Kingdom
14295,At Risk,40,4,2352.91,588.23,127.0,65,690,United Kingdom
14296,Hibernating,421,2,456.4,228.2,,27,152,United Kingdom
14297,New Customers,18,4,1305.33,326.33,91.3,48,257,United Kingdom
14298,Champions,8,82,91194.49,1112.13,11.5,1370,719,United Kingdom
14299,Champions,8,27,14499.49,537.02,38.5,164,729,United Kingdom
14300,New Customers,19,1,43.2,43.2,,3,0,United Kingdom
14301,At Risk,117,4,1992.18,498.04,85.8,37,549,United Kingdom
14302,At Risk,431,3,742.9,247.63,78.5,25,306,United Kingdom
14303,Hibernating,407,2,277.94,138.97,,21,27,United Kingdom
14304,At Risk,223,3,1725.01,575.0,17.0,69,348,United Kingdom
14305,At Risk,71,3,1858.96,619.65,10.0,96,64,United Kingdom
14306,At Risk,51,6,3151.4,525.23,102.7,43,625,United Kingdom
14307,At Risk,89,10,5071.03,507.1,40.4,205,643,United Kingdom
14309,Champions,8,11,3780.81,343.71,34.5,125,542,United Kingdom
14310,Hibernating,433,1,492.1,492.1,,22,0,United Kingdom
14311,Hibernating,243,2,516.45,258.23,,31,324,United Kingdom
14312,Champions,47,11,3090.29,280.94,31.1,148,457,United Kingdom
14314,Hibernating,107,2,229.8,114.9,,10,324,United Kingdom
14315,At Risk,45,8,3197.82,399.73,91.5,83,589,United Kingdom
14316,At Risk,422,5,1370.34,274.07,45.7,21,208,United Kingdom
14317,New Customers,65,1,508.58,508.58,,24,0,United Kingdom
14318,Hibernating,460,1,158.02,158.02,,9,0,United Kingdom
14319,Hibernating,424,1,494.85,494.85,,26,0,United Kingdom
14320,At Risk,207,5,1346.75,269.35,66.6,68,480,United Kingdom
14321,Champions,11,7,2218.06,316.87,40.2,162,462,United Kingdom
14322,Hibernating,429,4,474.1,118.52,92.6,10,230,United Kingdom
14323,Hibernating,115,2,605.06,302.53,,32,123,United Kingdom
14324,Hibernating,410,2,701.61,350.8,,41,283,United Kingdom
14325,Hibernating,570,1,245.48,245.48,,18,0,United Kingdom
14326,At Risk,242,3,940.98,313.66,76.0,54,290,United Kingdom
14327,At Risk,163,6,1894.93,315.82,81.8,99,536,United Kingdom
14329,Champions,17,15,9927.22,661.81,23.4,349,706,United Kingdom
14330,Hibernating,624,1,200.63,200.63,,13,0,United Kingdom
14331,Hibernating,124,2,462.66,231.33,,27,10,United Kingdom
14332,New Customers,23,5,1943.51,388.7,80.1,47,393,United Kingdom
14333,Hibernating,68,1,415.2,415.2,,15,0,United Kingdom
14334,Champions,17,12,4318.48,359.87,18.7,148,551,United Kingdom
14335,New Customers,16,2,468.26,234.13,,55,80,Germany
14336,New Customers,17,4,1614.91,403.73,69.0,77,259,United Kingdom
14338,At Risk,161,3,928.1,309.37,152.5,43,375,United Kingdom
14339,Hibernating,243,2,620.27,310.14,,21,186,United Kingdom
14340,Hibernating,219,1,134.7,134.7,,6,0,United Kingdom
14341,Champions,45,18,4467.32,248.18,42.3,185,693,United Kingdom
14342,New Customers,21,6,918.44,153.07,73.3,27,451,United Kingdom
14343,At Risk,421,4,1088.91,272.23,28.2,193,268,United Kingdom
14344,Champions,127,20,3333.7,166.68,23.9,140,498,United Kingdom
14345,Hibernating,39,1,108.98,108.98,,6,0,United Kingdom
14346,At Risk,121,5,2315.75,463.15,65.9,123,376,United Kingdom
14347,Hibernating,737,1,82.6,82.6,,6,0,United Kingdom
14348,Hibernating,260,1,409.57,409.57,,18,0,United Kingdom
14349,New Customers,10,1,133.5,133.5,,31,0,United Kingdom
14350,At Risk,274,3,972.03,324.01,28.0,55,155,United Kingdom
14351,Hibernating,165,1,51.0,51.0,,1,0,United Kingdom
14352,At Risk,157,4,1078.96,269.74,31.4,44,116,United Kingdom
14353,Hibernating,215,3,376.5,125.5,87.0,18,216,United Kingdom
14354,New Customers,6,2,163.62,81.81,,9,24,United Kingdom
14355,At Risk,366,3,1014.45,338.15,47.0,57,261,United Kingdom
14356,New Customers,80,2,701.23,350.62,,33,1,United Kingdom
14357,New Customers,43,1,225.77,225.77,,39,0,United Kingdom
14358,Hibernating,389,2,400.06,200.03,,21,38,United Kingdom
14359,New Customers,19,3,912.18,304.06,11.0,44,68,United Kingdom
14360,New Customers,32,4,2128.23,532.06,15.3,104,62,United Kingdom
14361,Hibernating,579,1,214.71,214.71,,14,0,United Kingdom
14362,New Customers,22,1,161.2,161.2,,37,0,United Kingdom
14363,Hibernating,402,2,227.47,113.74,,8,49,United Kingdom
14364,At Risk,109,8,3717.35,464.67,9.8,61,102,United Kingdom
14365,Hibernating,395,2,634.68,317.34,,50,287,United Kingdom
14366,Hibernating,525,1,136.0,136.0,,1,0,United Kingdom
14367,Champions,8,16,9261.52,578.84,13.6,270,267,United Kingdom
14368,Hibernating,320,1,155.0,155.0,,8,0,United Kingdom
14369,Hibernating,642,2,469.13,234.56,,24,19,United Kingdom
14370,At Risk,451,6,1175.78,195.96,30.0,37,226,United Kingdom
14371,Hibernating,295,1,100.5,100.5,,4,0,United Kingdom
14372,Hibernating,443,2,860.08,430.04,,36,156,United Kingdom
14373,Hibernating,358,1,76.55,76.55,,4,0,United Kingdom
14374,Hibernating,541,1,108.0,108.0,,7,0,United Kingdom
14375,At Risk,185,3,1132.99,377.66,87.0,176,355,United Kingdom
14376,Hibernating,683,1,215.46,215.46,,17,0,United Kingdom
14377,Hibernating,191,2,617.05,308.52,,11,70,United Kingdom
14378,Hibernating,622,1,131.25,131.25,,9,0,United Kingdom
14379,New Customers,44,4,1268.91,317.23,74.9,93,436,United Kingdom
14381,New Customers,52,2,631.34,315.67,,104,399,United Kingdom
14382,New Customers,26,2,1246.8,623.4,,227,363,United Kingdom
14383,New Customers,38,3,1247.69,415.9,36.5,49,125,United Kingdom
14384,Hibernating,501,1,58.5,58.5,,3,0,United Kingdom
14385,New Customers,9,3,202.11,67.37,0.0,13,14,United Kingdom
14386,Hibernating,297,1,142.4,142.4,,7,0,United Kingdom
14387,New Customers,33,3,1770.56,590.19,3.5,125,76,United Kingdom
14388,Champions,10,16,6701.0,418.81,19.3,184,678,United Kingdom
14389,At Risk,65,5,1898.01,379.6,63.5,48,525,United Kingdom
14390,Champions,10,13,6399.83,492.29,39.2,197,414,United Kingdom
14391,Hibernating,577,1,135.6,135.6,,14,0,United Kingdom
14392,Hibernating,432,1,266.4,266.4,,14,0,United Kingdom
14393,Hibernating,218,1,67.95,67.95,,5,0,United Kingdom
14394,Hibernating,565,1,93.8,93.8,,6,0,United Kingdom
14395,Champions,2,20,8208.01,410.4,25.1,320,598,United Kingdom
14396,At Risk,65,7,2121.93,303.13,101.2,202,672,United Kingdom
14397,Champions,3,19,2612.96,137.52,5.7,18,210,United Kingdom
14398,Hibernating,401,2,707.79,353.9,,50,126,United Kingdom
14399,At Risk,394,8,2113.16,264.14,21.7,119,280,United Kingdom
14400,At Risk,149,3,1732.47,577.49,18.0,71,482,United Kingdom
14401,Champions,4,22,6795.9,308.9,29.1,171,721,United Kingdom
14402,Hibernating,652,1,285.6,285.6,,8,0,United Kingdom
14403,At Risk,130,6,1880.51,313.42,122.0,20,508,United Kingdom
14404,Champions,34,13,2899.11,223.01,32.5,123,685,United Kingdom
14405,Hibernating,387,1,195.0,195.0,,2,0,United Kingdom
14406,Hibernating,119,1,156.75,156.75,,8,0,United Kingdom
14407,At Risk,107,5,2142.73,428.55,26.2,66,169,United Kingdom
14408,Champions,11,11,4109.77,373.62,52.3,63,721,United Kingdom
14409,At Risk,71,9,3756.09,417.34,51.9,76,496,United Kingdom
14410,At Risk,92,11,2650.14,240.92,27.9,306,344,United Kingdom
14411,Hibernating,311,1,1063.0,1063.0,,14,0,United Kingdom
14412,New Customers,43,3,1426.19,475.4,161.0,75,381,United Kingdom
14413,Hibernating,362,3,427.57,142.52,115.5,92,326,United Kingdom
14414,At Risk,92,8,2399.33,299.92,74.3,99,283,United Kingdom
14415,Champions,1,23,12091.6,525.72,15.1,445,722,United Kingdom
14416,New Customers,22,2,490.22,245.11,,13,20,United Kingdom
14417,Hibernating,388,1,604.2,604.2,,106,0,United Kingdom
14418,New Customers,4,3,1937.25,645.75,30.5,114,104,United Kingdom
14419,New Customers,11,7,1260.91,180.13,62.3,118,372,United Kingdom
14420,At Risk,99,4,1639.17,409.79,75.0,85,592,United Kingdom
14421,At Risk,57,6,2469.37,411.56,103.1,72,634,United Kingdom
14422,Champions,1,19,10271.52,540.61,28.9,317,721,United Kingdom
14423,At Risk,218,3,916.61,305.54,19.0,12,476,United Kingdom
14424,New Customers,18,1,322.08,322.08,,1,0,United Kingdom
14425,Hibernating,435,3,661.39,220.46,136.5,35,302,United Kingdom
14426,Champions,24,17,11727.94,689.88,34.2,452,621,United Kingdom
14427,At Risk,50,4,1263.52,315.88,175.3,43,581,United Kingdom
14428,New Customers,7,5,1244.83,248.97,51.0,108,317,United Kingdom
14429,Hibernating,404,1,516.28,516.28,,22,0,United Kingdom
14430,At Risk,512,3,1220.9,406.97,48.0,29,95,United Kingdom
14431,At Risk,303,4,2614.2,653.55,73.3,72,384,United Kingdom
14432,New Customers,10,6,2255.51,375.92,4.8,256,79,United Kingdom
14433,Hibernating,466,1,289.6,289.6,,72,0,United Kingdom
14434,New Customers,22,6,1372.8,228.8,4.2,3,50,United Kingdom
14435,Hibernating,502,1,90.42,90.42,,3,0,United Kingdom
14436,Hibernating,99,2,271.7,135.85,,11,454,United Kingdom
14437,At Risk,366,5,958.84,191.77,15.7,34,217,United Kingdom
14438,Hibernating,306,1,131.9,131.9,,9,0,United Kingdom
14439,At Risk,320,5,9443.04,1888.61,50.9,105,367,Greece
14440,Champions,8,13,6638.73,510.67,68.3,63,729,United Kingdom
14441,Champions,1,11,4611.69,419.24,40.9,103,689,United Kingdom
14442,At Risk,205,7,5367.02,766.72,43.9,128,485,Channel Islands
14443,At Risk,54,5,2386.47,477.29,58.6,119,325,United Kingdom
14444,Hibernating,456,1,132.04,132.04,,11,0,United Kingdom
14445,Hibernating,456,1,221.65,221.65,,32,0,United Kingdom
14446,New Customers,1,5,1236.51,247.3,57.9,258,385,United Kingdom
14447,New Customers,19,6,1711.73,285.29,54.1,81,381,United Kingdom
14448,New Customers,9,2,375.35,187.68,,20,354,United Kingdom
14449,Champions,19,8,2482.8,310.35,62.9,301,417,United Kingdom
14450,At Risk,181,7,1128.44,161.21,66.4,47,429,United Kingdom
14451,Champions,60,12,3308.77,275.73,53.6,245,631,United Kingdom
14452,New Customers,11,4,665.59,166.4,94.7,108,510,United Kingdom
