CustomerID,Segment,Country,Recency,Frequency,Monetary,AvgOrderValue,InterPurchaseStd,ProductDiversity,TenureDays,Z_Recency,Z_Frequency,Z_Monetary,DistToCentroid,DistToRival,NearestRival,BoundaryMargin,Silhouette,Cohesion,IsBorderline
13086,Hibernating,United Kingdom,383,1,439.33,439.33,,47,0,0.964,-1.057,-0.535,0.425,1.756,At Risk,0.195,0.584,Core,0
13087,Hibernating,United Kingdom,726,1,313.64,313.64,,15,0,1.374,-1.057,-0.778,0.548,2.062,At Risk,0.21,0.611,Core,0
13088,Hibernating,United Kingdom,417,1,236.11,236.11,,19,0,1.019,-1.057,-0.983,0.254,2.053,At Risk,0.11,0.668,Core,0
13089,Champions,United Kingdom,3,203,116737.86,575.06,4.3,857,734,-1.966,4.669,3.499,3.884,5.842,At Risk,0.399,0.323,Settled,0
13090,Champions,United Kingdom,9,23,14073.09,611.87,19.4,162,485,-1.377,2.019,1.97,0.817,2.911,At Risk,0.219,0.544,Core,0
13091,New Customers,United Kingdom,28,2,1108.8,554.4,,40,701,-0.694,-0.555,0.133,0.492,1.408,At Risk,0.259,0.39,Settled,0
13092,At Risk,United Kingdom,71,12,2140.28,178.36,32.5,52,597,-0.11,1.26,0.608,1.106,1.297,Champions,0.46,0.17,Borderline,1
13093,Champions,United Kingdom,276,55,54943.65,998.98,7.2,199,460,0.754,3.068,2.954,2.908,3.769,At Risk,0.436,0.195,Borderline,1
13094,Champions,United Kingdom,21,13,2433.12,187.16,20.8,5,367,-0.871,1.352,0.701,0.73,1.671,At Risk,0.304,0.336,Settled,0
13095,Hibernating,United Kingdom,71,1,74.4,74.4,,6,0,-0.11,-1.057,-1.811,1.356,1.904,New Customers,0.416,0.257,Settled,0
13096,Hibernating,United Kingdom,394,1,419.7,419.7,,1,0,0.982,-1.057,-0.568,0.401,1.78,At Risk,0.184,0.595,Core,0
13097,Champions,United Kingdom,33,27,13080.48,484.46,18.8,389,705,-0.592,2.21,1.917,1.029,2.618,At Risk,0.282,0.45,Settled,0
13098,Champions,United Kingdom,1,28,28882.44,1031.52,8.8,156,316,-2.41,2.254,2.489,1.851,3.991,At Risk,0.317,0.476,Settled,0
13099,Hibernating,United Kingdom,99,1,207.36,207.36,,1,0,0.1,-1.057,-1.076,0.82,1.495,New Customers,0.354,0.351,Settled,0
13101,At Risk,United Kingdom,234,4,695.4,173.85,84.6,48,446,0.649,0.077,-0.204,0.72,1.192,Hibernating,0.377,0.252,Settled,0
13102,Champions,United Kingdom,1,37,11696.92,316.13,11.9,212,580,-2.41,2.588,1.836,1.721,3.875,New Customers,0.308,0.493,Settled,0
13103,New Customers,United Kingdom,40,3,709.64,236.55,129.0,27,537,-0.472,-0.199,-0.189,0.433,1.171,At Risk,0.27,0.335,Settled,0
13104,Champions,United Kingdom,3,9,1709.1,189.9,36.1,15,649,-1.966,0.935,0.446,1.373,1.782,New Customers,0.435,0.141,Borderline,1
13105,Hibernating,United Kingdom,436,1,72.0,72.0,,1,0,1.047,-1.057,-1.835,0.967,2.615,New Customers,0.27,0.579,Core,0
13106,Hibernating,United Kingdom,133,2,603.46,301.73,,15,280,0.288,-0.555,-0.306,0.892,1.128,At Risk,0.442,0.168,Borderline,1
13107,Champions,United Kingdom,44,9,5253.07,583.67,37.3,142,629,-0.412,0.935,1.257,0.945,1.319,At Risk,0.418,0.114,Borderline,1
13108,At Risk,United Kingdom,373,2,1098.52,549.26,,27,62,0.947,-0.555,0.126,1.058,1.076,Hibernating,0.496,-0.029,Borderline,1
13109,New Customers,United Kingdom,60,3,1134.03,378.01,148.0,57,491,-0.217,-0.199,0.149,0.785,0.83,At Risk,0.486,0.006,Borderline,1
13110,Champions,United Kingdom,31,12,2957.47,246.46,43.8,167,707,-0.631,1.26,0.842,0.771,1.467,At Risk,0.344,0.255,Settled,0
13111,Hibernating,United Kingdom,719,1,321.88,321.88,,12,0,1.368,-1.057,-0.76,0.547,2.048,At Risk,0.211,0.609,Core,0
13112,Hibernating,United Kingdom,541,1,20.6,20.6,,2,0,1.185,-1.057,-2.715,1.849,3.312,New Customers,0.358,0.43,Settled,0
13113,Champions,United Kingdom,1,37,18625.73,503.4,12.2,166,620,-2.41,2.588,2.172,1.844,4.019,At Risk,0.314,0.485,Settled,0
13114,Hibernating,United Kingdom,731,1,234.38,234.38,,16,0,1.378,-1.057,-0.988,0.545,2.194,At Risk,0.199,0.633,Core,0
13115,Champions,United Kingdom,12,10,5494.7,549.47,58.5,178,587,-1.209,1.053,1.29,0.496,1.968,At Risk,0.201,0.464,Settled,0
13116,Hibernating,United Kingdom,138,1,501.14,501.14,,30,0,0.312,-1.057,-0.44,0.756,1.429,New Customers,0.346,0.367,Settled,0
13117,Champions,United Kingdom,22,18,2643.81,146.88,25.5,122,601,-0.843,1.73,0.761,0.689,1.924,At Risk,0.264,0.395,Settled,0
13118,Champions,United Kingdom,20,9,2415.41,268.38,57.1,111,419,-0.901,0.935,0.696,0.924,1.468,At Risk,0.386,0.214,Borderline,1
13119,Hibernating,United Kingdom,669,1,134.9,134.9,,11,0,1.321,-1.057,-1.385,0.684,2.448,At Risk,0.219,0.635,Core,0
13120,Hibernating,United Kingdom,239,1,30.6,30.6,,1,0,0.662,-1.057,-2.44,1.565,2.792,New Customers,0.359,0.419,Settled,0
13121,Hibernating,United Kingdom,269,1,283.73,283.73,,50,0,0.738,-1.057,-0.851,0.246,1.891,New Customers,0.115,0.633,Core,0
13122,At Risk,United Kingdom,94,2,922.39,461.2,,54,146,0.068,-0.555,0.0,1.004,1.017,New Customers,0.497,0.024,Borderline,1
13123,Hibernating,United Kingdom,473,2,506.75,253.38,,36,56,1.099,-0.555,-0.432,0.604,1.402,At Risk,0.301,0.437,Settled,0
13124,At Risk,United Kingdom,90,4,4782.45,1195.61,56.2,216,295,0.04,0.077,1.189,0.86,1.75,New Customers,0.329,0.392,Settled,0
13125,Hibernating,United Kingdom,524,1,158.57,158.57,,20,0,1.165,-1.057,-1.269,0.505,2.305,At Risk,0.18,0.66,Core,0
13126,Champions,United Kingdom,5,13,3998.25,307.56,44.6,183,642,-1.705,1.352,1.06,0.671,2.262,New Customers,0.229,0.486,Settled,0
13127,Hibernating,United Kingdom,78,1,259.17,259.17,,15,0,-0.051,-1.057,-0.916,0.949,1.31,New Customers,0.42,0.216,Borderline,1
13128,Hibernating,United Kingdom,631,1,263.5,263.5,,1,0,1.284,-1.057,-0.904,0.451,2.098,At Risk,0.177,0.642,Core,0
13129,Hibernating,United Kingdom,452,2,233.25,116.62,,10,77,1.07,-0.555,-0.992,0.373,1.791,At Risk,0.172,0.587,Core,0
13130,Hibernating,United Kingdom,94,1,64.0,64.0,,2,0,0.068,-1.057,-1.919,1.314,2.07,New Customers,0.388,0.329,Settled,0
13131,Champions,United Kingdom,23,7,3313.77,473.4,72.2,107,645,-0.815,0.659,0.924,1.03,1.353,At Risk,0.432,0.112,Borderline,1
13132,Hibernating,United Kingdom,262,1,77.3,77.3,,3,0,0.721,-1.057,-1.784,0.916,2.351,New Customers,0.28,0.545,Core,0
13133,Hibernating,United Kingdom,274,3,200.45,66.82,62.0,12,185,0.75,-0.199,-1.101,0.703,1.65,At Risk,0.299,0.436,Settled,0
13134,At Risk,United Kingdom,86,6,2475.23,412.54,57.9,110,330,0.011,0.494,0.713,0.514,1.537,New Customers,0.25,0.466,Settled,0
13135,At Risk,United Kingdom,197,2,3371.45,1685.72,,18,294,0.539,-0.555,0.937,0.995,1.869,New Customers,0.347,0.362,Settled,0
13136,Champions,United Kingdom,56,13,6274.56,482.66,53.6,204,674,-0.26,1.352,1.386,0.893,1.568,At Risk,0.363,0.231,Borderline,1
13137,Champions,United Kingdom,11,16,7712.7,482.04,30.1,628,491,-1.26,1.592,1.535,0.226,2.374,At Risk,0.087,0.553,Core,0
13138,New Customers,United Kingdom,22,7,1467.24,209.61,42.2,41,374,-0.843,0.659,0.335,1.126,1.291,At Risk,0.466,0.078,Borderline,1
13139,Champions,United Kingdom,16,8,8202.98,1025.37,57.0,214,421,-1.037,0.805,1.579,0.773,1.901,At Risk,0.289,0.371,Settled,0
13140,At Risk,United Kingdom,108,5,1215.68,243.14,92.6,89,382,0.156,0.303,0.199,0.332,1.287,New Customers,0.205,0.439,Settled,0
13141,Champions,United Kingdom,85,17,7668.58,451.09,35.7,285,645,0.004,1.663,1.531,1.157,1.8,At Risk,0.391,0.209,Borderline,1
13142,New Customers,United Kingdom,19,1,307.09,307.09,,23,0,-0.933,-1.057,-0.794,0.932,1.824,Hibernating,0.338,0.372,Settled,0
13143,Hibernating,United Kingdom,585,1,405.1,405.1,,23,0,1.235,-1.057,-0.594,0.512,1.893,At Risk,0.213,0.592,Core,0
13144,Hibernating,United Kingdom,333,2,135.35,67.68,,6,98,0.875,-0.555,-1.383,0.57,2.061,At Risk,0.217,0.581,Core,0
13145,At Risk,United Kingdom,40,7,1423.52,203.36,70.9,5,560,-0.472,0.659,0.313,0.946,1.189,New Customers,0.443,0.163,Borderline,1
13146,New Customers,United Kingdom,26,1,228.91,228.91,,16,0,-0.74,-1.057,-1.005,1.08,1.632,Hibernating,0.398,0.256,Settled,0
13147,New Customers,United Kingdom,10,4,712.8,178.2,18.8,1,89,-1.316,0.077,-0.186,0.577,1.828,At Risk,0.24,0.48,Settled,0
13148,Champions,United Kingdom,29,26,8612.31,331.24,27.3,450,702,-0.672,2.165,1.615,0.82,2.458,At Risk,0.25,0.469,Settled,0
13149,New Customers,United Kingdom,14,4,1676.06,419.02,39.6,76,274,-1.117,0.077,0.431,0.809,1.523,At Risk,0.347,0.331,Settled,0
13150,Hibernating,United Kingdom,484,3,449.97,149.99,73.0,7,146,1.114,-0.199,-0.518,0.802,1.292,At Risk,0.383,0.29,Settled,0
13151,At Risk,United Kingdom,296,3,2570.24,856.75,164.0,130,332,0.799,-0.199,0.74,0.707,1.773,Hibernating,0.285,0.439,Settled,0
13152,At Risk,United Kingdom,417,7,2146.38,306.63,18.4,114,277,1.019,0.659,0.61,0.749,2.15,Hibernating,0.258,0.519,Core,0
13153,New Customers,United Kingdom,6,1,486.22,486.22,,15,0,-1.606,-1.057,-0.462,1.062,2.53,Hibernating,0.296,0.48,Settled,0
13154,At Risk,United Kingdom,399,3,1624.84,541.61,60.0,78,336,0.99,-0.199,0.409,0.774,1.474,Hibernating,0.344,0.334,Settled,0
13155,At Risk,United Kingdom,33,6,1750.18,291.7,78.8,79,458,-0.592,0.494,0.463,1.004,1.107,New Customers,0.476,0.085,Borderline,1
13156,At Risk,United Kingdom,385,3,1586.54,528.85,137.5,94,290,0.967,-0.199,0.392,0.757,1.457,Hibernating,0.342,0.336,Settled,0
13157,Champions,United Kingdom,49,9,5687.36,631.93,33.4,173,592,-0.344,0.935,1.315,0.994,1.316,At Risk,0.43,0.088,Borderline,1
13158,At Risk,United Kingdom,95,5,1508.18,301.64,54.3,70,293,0.074,0.303,0.355,0.326,1.287,New Customers,0.202,0.439,Settled,0
13159,New Customers,United Kingdom,9,4,1437.85,359.46,19.7,114,106,-1.377,0.077,0.321,0.84,1.785,At Risk,0.32,0.401,Settled,0
13160,New Customers,United Kingdom,22,1,91.8,91.8,,4,0,-0.843,-1.057,-1.661,1.605,1.89,Hibernating,0.459,0.122,Borderline,1
13161,Hibernating,United Kingdom,313,2,478.88,239.44,,30,187,0.835,-0.555,-0.473,0.529,1.317,At Risk,0.287,0.432,Settled,0
13162,Champions,United Kingdom,122,16,9275.49,579.72,26.7,186,613,0.233,1.592,1.668,1.403,1.801,At Risk,0.438,0.112,Borderline,1
13163,Hibernating,United Kingdom,610,1,17.65,17.65,,2,0,1.262,-1.057,-2.821,1.967,3.44,New Customers,0.364,0.418,Settled,0
13164,Hibernating,United Kingdom,569,2,372.2,186.1,,7,98,1.218,-0.555,-0.655,0.521,1.607,At Risk,0.245,0.517,Core,0
13165,New Customers,United Kingdom,46,3,1451.16,483.72,121.5,47,366,-0.384,-0.199,0.327,0.769,0.922,At Risk,0.455,0.071,Borderline,1
13166,Hibernating,United Kingdom,283,2,884.18,442.09,,55,131,0.77,-0.555,-0.031,0.931,1.036,At Risk,0.473,0.108,Borderline,1
13167,New Customers,United Kingdom,19,5,1113.15,222.63,90.8,63,371,-0.933,0.303,0.136,0.719,1.356,At Risk,0.346,0.307,Settled,0
13168,At Risk,United Kingdom,36,5,1875.31,375.06,74.3,127,505,-0.538,0.303,0.513,0.932,1.032,New Customers,0.474,0.084,Borderline,1
13169,New Customers,United Kingdom,64,3,840.08,280.03,60.5,16,498,-0.176,-0.199,-0.067,0.741,0.901,At Risk,0.451,0.075,Borderline,1
13170,New Customers,United Kingdom,27,1,116.01,116.01,,29,0,-0.717,-1.057,-1.494,1.468,1.711,Hibernating,0.462,0.111,Borderline,1
13171,New Customers,United Kingdom,22,3,468.41,156.14,111.0,37,277,-0.843,-0.199,-0.489,0.271,1.616,At Risk,0.144,0.492,Settled,0
13172,Hibernating,United Kingdom,400,1,69.6,69.6,,1,0,0.992,-1.057,-1.859,0.983,2.59,New Customers,0.275,0.569,Core,0
13173,Champions,United Kingdom,4,11,2629.35,239.03,102.3,159,725,-1.822,1.161,0.757,0.988,2.007,New Customers,0.33,0.353,Settled,0
13174,Champions,United Kingdom,16,11,9471.94,861.09,81.8,600,718,-1.037,1.161,1.683,0.509,2.088,At Risk,0.196,0.467,Settled,0
13175,Hibernating,United Kingdom,582,2,831.45,415.72,,40,153,1.232,-0.555,-0.075,0.951,1.297,At Risk,0.423,0.231,Borderline,1
13176,New Customers,United Kingdom,46,1,492.84,492.84,,66,0,-0.384,-1.057,-0.452,0.929,1.353,Hibernating,0.407,0.205,Borderline,1
13177,New Customers,United Kingdom,65,2,512.2,256.1,,23,365,-0.166,-0.555,-0.425,0.785,1.188,Hibernating,0.398,0.197,Borderline,1
13178,Champions,United Kingdom,26,21,14059.19,669.49,15.1,194,697,-0.74,1.912,1.969,0.818,2.503,At Risk,0.246,0.477,Settled,0
13179,Hibernating,United Kingdom,619,1,572.31,572.31,,34,0,1.272,-1.057,-0.345,0.711,1.788,At Risk,0.284,0.505,Core,0
13180,Hibernating,United Kingdom,607,1,86.1,86.1,,4,0,1.259,-1.057,-1.707,0.912,2.674,At Risk,0.254,0.603,Core,0
13181,Hibernating,United Kingdom,381,1,359.69,359.69,,19,0,0.961,-1.057,-0.68,0.308,1.838,At Risk,0.144,0.625,Core,0
13182,Hibernating,United Kingdom,45,1,121.18,121.18,,11,0,-0.398,-1.057,-1.462,1.406,1.513,New Customers,0.482,0.067,Borderline,1
13183,Champions,United Kingdom,8,15,7036.18,469.08,15.8,64,627,-1.445,1.517,1.468,0.332,2.439,At Risk,0.12,0.556,Core,0
13184,Champions,United Kingdom,15,10,1700.29,170.03,33.4,137,275,-1.076,1.053,0.442,1.037,1.534,New Customers,0.403,0.197,Borderline,1
13185,Hibernating,United Kingdom,268,1,71.4,71.4,,1,0,0.736,-1.057,-1.841,0.969,2.398,New Customers,0.288,0.537,Core,0
13186,New Customers,United Kingdom,40,3,1575.89,525.3,9.5,69,89,-0.472,-0.199,0.387,0.763,0.993,At Risk,0.435,0.113,Borderline,1
13187,Hibernating,United Kingdom,337,4,348.01,87.0,135.3,50,287,0.882,0.077,-0.703,0.96,1.257,At Risk,0.433,0.177,Borderline,1
13188,New Customers,United Kingdom,11,1,114.6,114.6,,2,0,-1.26,-1.057,-1.502,1.512,2.229,Hibernating,0.404,0.274,Settled,0
13189,New Customers,United Kingdom,19,2,260.68,130.34,,29,96,-0.933,-0.555,-0.912,0.714,1.836,Hibernating,0.28,0.441,Settled,0
13190,Hibernating,United Kingdom,544,3,570.66,190.22,39.0,16,188,1.189,-0.199,-0.347,0.919,1.219,At Risk,0.43,0.196,Borderline,1
13191,Hibernating,United Kingdom,658,1,159.21,159.21,,57,0,1.311,-1.057,-1.266,0.599,2.356,At Risk,0.203,0.645,Core,0
13192,At Risk,United Kingdom,95,6,2558.58,426.43,112.5,135,591,0.074,0.494,0.737,0.483,1.59,New Customers,0.233,0.487,Settled,0
13193,Hibernating,United Kingdom,61,1,117.88,117.88,,22,0,-0.206,-1.057,-1.482,1.244,1.601,New Customers,0.437,0.192,Borderline,1
13194,Hibernating,United Kingdom,136,2,472.78,236.39,,10,285,0.303,-0.555,-0.482,0.775,1.24,New Customers,0.385,0.283,Settled,0
13195,Hibernating,United Kingdom,414,1,172.38,172.38,,43,0,1.014,-1.057,-1.209,0.389,2.214,At Risk,0.149,0.669,Core,0
13196,Champions,United Kingdom,11,7,3068.84,438.41,67.6,141,606,-1.26,0.659,0.869,1.013,1.519,New Customers,0.4,0.2,Borderline,1
13197,Hibernating,United Kingdom,610,1,373.01,373.01,,19,0,1.262,-1.057,-0.653,0.499,1.938,At Risk,0.205,0.604,Core,0
13198,Champions,United Kingdom,10,8,4974.23,621.78,28.9,265,424,-1.316,0.805,1.218,0.769,1.885,New Customers,0.29,0.389,Settled,0
13199,Champions,United Kingdom,4,66,16417.89,248.76,10.2,60,731,-1.822,3.29,2.081,2.017,4.076,At Risk,0.331,0.455,Settled,0
13200,New Customers,United Kingdom,19,4,870.09,217.52,23.8,42,107,-0.933,0.077,-0.042,0.435,1.422,At Risk,0.234,0.416,Settled,0
13201,At Risk,United Kingdom,502,4,1240.61,310.15,24.9,65,140,1.137,0.077,0.214,0.807,1.482,Hibernating,0.352,0.332,Settled,0
13202,At Risk,United Kingdom,394,7,1580.3,225.76,24.8,55,336,0.982,0.659,0.389,0.699,1.998,Hibernating,0.259,0.505,Core,0
13203,Champions,United Kingdom,10,10,2648.25,264.82,36.9,158,712,-1.316,1.053,0.762,0.788,1.744,New Customers,0.311,0.355,Settled,0
13204,Hibernating,United Kingdom,731,1,966.66,966.66,,57,0,1.378,-1.057,0.034,1.08,1.718,At Risk,0.386,0.331,Settled,0
13205,At Risk,United Kingdom,443,1,2803.2,2803.2,,1,0,1.057,-1.057,0.803,1.548,1.726,Hibernating,0.473,0.059,Borderline,1
13206,At Risk,United Kingdom,400,13,8377.32,644.41,28.2,393,332,0.992,1.352,1.595,1.684,2.147,Champions,0.44,0.219,Borderline,1
13207,New Customers,United Kingdom,15,4,535.86,133.96,72.9,10,596,-1.076,0.077,-0.392,0.452,1.696,At Risk,0.21,0.473,Settled,0
13208,At Risk,United Kingdom,59,8,1964.02,245.5,53.6,197,677,-0.227,0.805,0.546,0.812,1.419,Champions,0.364,0.346,Settled,0
13209,Champions,United Kingdom,30,13,8509.51,654.58,46.1,284,653,-0.651,1.352,1.606,0.574,1.894,At Risk,0.233,0.415,Settled,0
13210,Hibernating,United Kingdom,94,1,353.48,353.48,,22,0,0.068,-1.057,-0.692,0.859,1.296,New Customers,0.399,0.258,Settled,0
13211,Champions,United Kingdom,10,10,2729.32,272.93,75.2,98,722,-1.316,1.053,0.784,0.772,1.757,New Customers,0.305,0.364,Settled,0
13212,New Customers,United Kingdom,20,3,788.08,262.69,21.0,128,41,-0.901,-0.199,-0.114,0.169,1.486,At Risk,0.102,0.478,Settled,0
13213,Champions,United Kingdom,57,11,3851.52,350.14,51.3,181,511,-0.249,1.161,1.033,1.014,1.236,At Risk,0.451,0.037,Borderline,1
13214,At Risk,United Kingdom,418,7,3264.23,466.32,12.3,207,228,1.02,0.659,0.913,0.873,2.368,Champions,0.269,0.523,Core,0
13215,Hibernating,United Kingdom,402,1,81.6,81.6,,1,0,0.995,-1.057,-1.745,0.873,2.523,New Customers,0.257,0.592,Core,0
13216,Hibernating,United Kingdom,268,1,333.74,333.74,,5,0,0.736,-1.057,-0.734,0.295,1.816,At Risk,0.14,0.612,Core,0
13217,At Risk,United Kingdom,122,4,666.48,166.62,227.3,3,533,0.233,0.077,-0.235,0.719,1.185,New Customers,0.378,0.276,Settled,0
13218,Hibernating,United Kingdom,127,1,62.64,62.64,,5,0,0.259,-1.057,-1.934,1.218,2.176,New Customers,0.359,0.396,Settled,0
13219,Hibernating,United Kingdom,618,1,76.23,76.23,,11,0,1.271,-1.057,-1.794,0.994,2.748,At Risk,0.266,0.589,Core,0
13220,At Risk,United Kingdom,78,5,1336.09,267.22,128.5,46,497,-0.051,0.303,0.268,0.472,1.155,New Customers,0.29,0.356,Settled,0
13221,Hibernating,United Kingdom,240,2,844.86,422.43,,61,119,0.665,-0.555,-0.063,0.918,1.018,At Risk,0.474,0.103,Borderline,1
13222,Hibernating,United Kingdom,577,1,88.5,88.5,,1,0,1.227,-1.057,-1.687,0.881,2.648,At Risk,0.25,0.608,Core,0
13223,At Risk,United Kingdom,200,6,969.12,161.52,56.3,8,464,0.549,0.494,0.036,0.474,1.668,New Customers,0.221,0.498,Settled,0
13224,At Risk,United Kingdom,60,2,2152.95,1076.47,,100,91,-0.217,-0.555,0.612,1.056,1.116,New Customers,0.486,0.05,Borderline,1
13225,Champions,United Kingdom,3,16,16260.07,1016.25,24.5,60,719,-1.966,1.592,2.074,1.1,3.153,At Risk,0.259,0.52,Core,0
13226,Hibernating,United Kingdom,273,2,312.46,156.23,,28,120,0.747,-0.555,-0.781,0.354,1.522,At Risk,0.189,0.53,Core,0
13227,Hibernating,United Kingdom,202,1,257.7,257.7,,9,0,0.555,-1.057,-0.92,0.377,1.762,New Customers,0.176,0.579,Core,0
13228,Hibernating,United Kingdom,81,1,358.0,358.0,,2,0,-0.027,-1.057,-0.683,0.951,1.224,New Customers,0.437,0.177,Borderline,1
13229,Hibernating,United Kingdom,226,1,160.95,160.95,,10,0,0.627,-1.057,-1.259,0.477,1.972,New Customers,0.195,0.599,Core,0
13230,Champions,United Kingdom,4,30,6350.28,211.68,21.9,652,626,-1.822,2.336,1.394,1.055,3.163,At Risk,0.25,0.536,Core,0
13232,New Customers,United Kingdom,13,7,1357.0,193.86,28.4,146,230,-1.161,0.659,0.279,1.131,1.391,Champions,0.448,0.166,Borderline,1
13233,At Risk,United Kingdom,74,4,1176.46,294.12,86.9,74,619,-0.084,0.077,0.176,0.581,0.984,New Customers,0.371,0.241,Borderline,1
13234,Hibernating,United Kingdom,673,2,356.95,178.48,,56,59,1.325,-0.555,-0.685,0.585,1.685,At Risk,0.258,0.513,Core,0
13235,Hibernating,United Kingdom,212,1,1031.07,1031.07,,53,0,0.586,-1.057,0.08,1.044,1.406,At Risk,0.426,0.228,Borderline,1
13236,New Customers,United Kingdom,25,2,744.85,372.42,,34,82,-0.764,-0.555,-0.154,0.293,1.547,At Risk,0.159,0.478,Settled,0
13237,Hibernating,United Kingdom,388,1,643.0,643.0,,24,0,0.972,-1.057,-0.261,0.678,1.623,At Risk,0.295,0.474,Settled,0
13238,New Customers,United Kingdom,17,6,1006.63,167.77,68.2,24,573,-1.0,0.494,0.063,0.864,1.454,At Risk,0.373,0.282,Settled,0
13239,At Risk,United Kingdom,262,5,1594.69,318.94,69.7,86,240,0.721,0.303,0.396,0.333,1.751,Hibernating,0.16,0.545,Core,0
13240,At Risk,United Kingdom,96,8,1718.12,214.76,54.8,159,556,0.081,0.805,0.449,0.601,1.629,New Customers,0.27,0.465,Settled,0
13241,Hibernating,United Kingdom,412,1,115.58,115.58,,40,0,1.011,-1.057,-1.496,0.639,2.396,New Customers,0.211,0.64,Core,0
13242,At Risk,United Kingdom,112,7,699.4,99.91,77.3,19,555,0.179,0.659,-0.2,0.763,1.439,New Customers,0.347,0.343,Settled,0
13243,At Risk,United Kingdom,203,5,1278.04,255.61,109.4,165,428,0.558,0.303,0.236,0.26,1.641,New Customers,0.137,0.538,Core,0
13244,Hibernating,United Kingdom,93,1,121.74,121.74,,27,0,0.061,-1.057,-1.459,1.007,1.715,New Customers,0.37,0.345,Settled,0
13245,New Customers,United Kingdom,51,2,989.22,494.61,,43,381,-0.319,-0.555,0.051,0.687,1.169,At Risk,0.37,0.241,Borderline,1
13246,Champions,United Kingdom,18,11,3387.43,307.95,43.6,229,507,-0.965,1.161,0.94,0.586,1.689,At Risk,0.258,0.39,Settled,0
13247,New Customers,United Kingdom,18,4,501.12,125.28,11.8,18,64,-0.965,0.077,-0.44,0.437,1.628,At Risk,0.212,0.458,Settled,0
13248,Hibernating,United Kingdom,125,2,465.68,232.84,,25,64,0.249,-0.555,-0.493,0.81,1.19,New Customers,0.405,0.25,Settled,0
13249,At Risk,United Kingdom,92,9,1608.93,178.77,51.7,21,592,0.054,0.935,0.402,0.729,1.638,Champions,0.308,0.437,Settled,0
13250,Hibernating,United Kingdom,461,2,256.04,128.02,,17,41,1.083,-0.555,-0.925,0.37,1.743,At Risk,0.175,0.58,Core,0
13251,Hibernating,United Kingdom,402,1,252.68,252.68,,25,0,0.995,-1.057,-0.934,0.23,2.013,At Risk,0.103,0.665,Core,0
13252,Hibernating,United Kingdom,394,2,399.3,199.65,,19,231,0.982,-0.555,-0.604,0.44,1.464,At Risk,0.231,0.506,Core,0
13253,At Risk,United Kingdom,157,4,2951.11,737.78,74.3,73,546,0.394,0.077,0.84,0.459,1.722,New Customers,0.21,0.511,Core,0
13254,Hibernating,United Kingdom,376,1,51.41,51.41,,4,0,0.952,-1.057,-2.074,1.19,2.702,New Customers,0.306,0.523,Core,0
13255,New Customers,United Kingdom,9,3,904.46,301.49,112.5,26,502,-1.377,-0.199,-0.014,0.551,1.888,At Risk,0.226,0.5,Core,0
13257,Hibernating,United Kingdom,436,1,149.75,149.75,,7,0,1.047,-1.057,-1.31,0.483,2.3,At Risk,0.174,0.662,Core,0
13258,New Customers,United Kingdom,12,5,1035.18,207.04,80.9,29,388,-1.209,0.303,0.083,0.762,1.638,At Risk,0.318,0.385,Settled,0
13259,At Risk,United Kingdom,62,9,1429.63,158.85,111.4,233,637,-0.196,0.935,0.317,0.88,1.524,Champions,0.366,0.334,Settled,0
13260,New Customers,United Kingdom,61,1,557.62,557.62,,8,0,-0.206,-1.057,-0.363,1.022,1.226,Hibernating,0.455,0.092,Borderline,1
13261,Hibernating,United Kingdom,269,2,944.1,472.05,,8,17,0.738,-0.555,0.017,0.979,1.004,At Risk,0.494,0.057,Borderline,1
13262,Hibernating,United Kingdom,263,3,573.45,191.15,42.5,48,337,0.724,-0.199,-0.343,0.881,0.977,At Risk,0.474,0.085,Borderline,1
13263,Champions,United Kingdom,1,38,8679.47,228.41,12.7,505,411,-2.41,2.62,1.62,1.694,3.789,New Customers,0.309,0.486,Settled,0
13264,Hibernating,United Kingdom,443,1,722.56,722.56,,38,0,1.057,-1.057,-0.176,0.774,1.622,At Risk,0.323,0.437,Settled,0
13265,At Risk,United Kingdom,53,5,2107.66,421.53,26.4,66,220,-0.295,0.303,0.597,0.705,1.195,New Customers,0.371,0.282,Settled,0
13266,Champions,United Kingdom,11,19,6135.04,322.9,35.8,154,711,-1.26,1.794,1.369,0.285,2.421,At Risk,0.105,0.555,Core,0
